epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,1261.35,1.37925,1.1874,1.23595,0.57247,0.01234,0.01819,0.01288,1.74172,1.2787,1.157,0.00343,0.00343,0.00343
148,1270.27,1.33152,1.15301,1.20497,0.58333,0.01261,0.01834,0.01288,1.75814,1.27083,1.18182,0.003385,0.003385,0.003385
149,1279.5,1.38021,1.17032,1.23454,0.50157,0.01197,0.01741,0.01149,1.82396,1.44434,1.19655,0.00334,0.00334,0.00334
150,1288.24,1.3436,1.14859,1.2123,0.54336,0.01222,0.01799,0.01217,1.757,1.34654,1.19248,0.003295,0.003295,0.003295
151,1296.98,1.36736,1.19416,1.22291,0.47799,0.01234,0.01792,0.01282,1.71271,1.3045,1.15041,0.00325,0.00325,0.00325
152,1306.05,1.37954,1.16994,1.23029,0.56266,0.01228,0.01802,0.01262,1.71505,1.27657,1.13702,0.003205,0.003205,0.003205
153,1315.28,1.36146,1.14749,1.22623,0.57997,0.01243,0.01843,0.01323,1.70523,1.26271,1.14522,0.00316,0.00316,0.00316
154,1324.08,1.36609,1.1677,1.22793,0.53948,0.01197,0.01781,0.01254,1.74046,1.30655,1.17245,0.003115,0.003115,0.003115
155,1332.75,1.34659,1.15797,1.21318,0.53681,0.01234,0.01823,0.01316,1.71188,1.25178,1.15507,0.00307,0.00307,0.00307
156,1341.43,1.35358,1.13648,1.22382,0.52323,0.01241,0.0186,0.01317,1.75044,1.31375,1.17163,0.003025,0.003025,0.003025
157,1350.32,1.36687,1.16784,1.22218,0.57438,0.01241,0.0185,0.01308,1.72344,1.25361,1.14969,0.00298,0.00298,0.00298
158,1358.85,1.35764,1.16516,1.2237,0.51695,0.01247,0.01818,0.01268,1.70353,1.2736,1.14112,0.002935,0.002935,0.002935
159,1367.69,1.36397,1.15515,1.20857,0.59935,0.01247,0.01846,0.01301,1.73043,1.27382,1.1539,0.00289,0.00289,0.00289
160,1376.49,1.33129,1.13744,1.20105,0.53414,0.01241,0.018,0.01291,1.70721,1.29126,1.1355,0.002845,0.002845,0.002845
161,1385.64,1.36146,1.15742,1.22452,0.53906,0.01234,0.01777,0.01259,1.75789,1.34948,1.15817,0.0028,0.0028,0.0028
162,1394.57,1.31922,1.11369,1.19791,0.58054,0.01247,0.01833,0.01332,1.70374,1.27511,1.12855,0.002755,0.002755,0.002755
163,1403.38,1.34653,1.14475,1.21088,0.6184,0.01247,0.01852,0.01316,1.72756,1.26556,1.14346,0.00271,0.00271,0.00271
164,1412,1.32656,1.1238,1.20699,0.55096,0.01228,0.01817,0.01259,1.7475,1.30405,1.15651,0.002665,0.002665,0.002665
165,1420.71,1.35278,1.14465,1.21072,0.60095,0.01253,0.01819,0.01298,1.73471,1.2887,1.15553,0.00262,0.00262,0.00262
166,1429.91,1.32576,1.1047,1.20048,0.61422,0.01253,0.01856,0.01306,1.69847,1.25386,1.13969,0.002575,0.002575,0.002575
167,1438.59,1.37015,1.16043,1.21742,0.60171,0.01253,0.01876,0.01343,1.6895,1.23171,1.13642,0.00253,0.00253,0.00253
168,1447.51,1.31909,1.12726,1.19574,0.60876,0.01272,0.01826,0.01331,1.67715,1.2233,1.14628,0.002485,0.002485,0.002485
169,1456.45,1.29108,1.1019,1.19342,0.66207,0.01253,0.0183,0.01312,1.71641,1.23869,1.16104,0.00244,0.00244,0.00244
170,1465.44,1.3372,1.14431,1.22188,0.64735,0.01234,0.01861,0.01326,1.69241,1.2443,1.1343,0.002395,0.002395,0.002395
171,1474.1,1.34112,1.10765,1.21598,0.58526,0.01266,0.01842,0.01333,1.69996,1.22932,1.12462,0.00235,0.00235,0.00235
172,1482.83,1.29682,1.09818,1.18948,0.6319,0.01241,0.01821,0.01333,1.69228,1.22027,1.12541,0.002305,0.002305,0.002305
173,1491.48,1.31335,1.09662,1.20475,0.59225,0.01234,0.01821,0.01316,1.69415,1.23095,1.13617,0.00226,0.00226,0.00226
174,1500.64,1.3179,1.11446,1.20449,0.57265,0.01228,0.0183,0.013,1.68892,1.22803,1.14404,0.002215,0.002215,0.002215
175,1509.09,1.3248,1.12755,1.20062,0.59447,0.01266,0.01826,0.01307,1.66678,1.20568,1.12432,0.00217,0.00217,0.00217
176,1518.03,1.31247,1.10059,1.19546,0.55104,0.0126,0.01814,0.01305,1.68211,1.22684,1.13445,0.002125,0.002125,0.002125
177,1526.7,1.33538,1.11737,1.20428,0.59492,0.01247,0.01855,0.01332,1.7,1.22958,1.13975,0.00208,0.00208,0.00208
178,1535.98,1.29556,1.0753,1.18689,0.59102,0.01228,0.01859,0.01332,1.70584,1.23954,1.14128,0.002035,0.002035,0.002035
179,1544.68,1.32705,1.12081,1.20402,0.66951,0.01247,0.0189,0.01361,1.68999,1.21606,1.13576,0.00199,0.00199,0.00199
180,1553.42,1.29253,1.09612,1.17905,0.55375,0.01247,0.01827,0.0131,1.68802,1.22378,1.15085,0.001945,0.001945,0.001945
181,1562.21,1.31828,1.10964,1.1924,0.55497,0.01253,0.01831,0.01313,1.73005,1.24162,1.15749,0.0019,0.0019,0.0019
182,1571.53,1.34063,1.13014,1.20947,0.57296,0.01266,0.01841,0.01321,1.68935,1.2369,1.13397,0.001855,0.001855,0.001855
183,1580.11,1.30722,1.09258,1.19994,0.61678,0.0126,0.01836,0.0133,1.67303,1.21534,1.13236,0.00181,0.00181,0.00181
184,1588.87,1.3197,1.11134,1.21315,0.61409,0.01234,0.01837,0.01301,1.70641,1.26372,1.14519,0.001765,0.001765,0.001765
